Folder 0
1.0: 0.48152512311935425: 16.32178842270818
1.0: 0.9999852180480957: 51.73350096891781
1.0: 0.6762027144432068: 15.845782803418373
1.0: 0.9968485236167908: 15.213456954742705
1.0: 1.0: 91.98615445473229
1.0: 0.9988264441490173: 24.036576665091985
1.0: 0.9992214441299438: 27.844653554693565
1.0: 0.9999821186065674: 64.3288340244524
1.0: 0.9988564252853394: 53.305726429842174
1.0: 0.9987621307373047: 27.70354260643318
1.0: 0.9982233643531799: 18.289775320053327
1.0: 0.2709592878818512: 11.20833376719914
1.0: 0.9993100166320801: 42.095279843178474
1.0: 0.9079562425613403: 14.69296131354994
1.0: 0.650012731552124: 21.14397965312507
1.0: 0.8390291333198547: 17.047586929061794
1.0: 0.02093370445072651: 5.243294335837634
1.0: 0.8211719393730164: 14.399076229648848
1.0: 0.19624623656272888: 9.479892985813931
1.0: 0.996993899345398: 24.570986666331052
1.0: 0.6316372156143188: 8.751837090908214
1.0: 0.5963900089263916: 6.412689780048663
1.0: 0.9994801878929138: 42.491422739134066
1.0: 0.5747289061546326: 10.84452058958849
1.0: 0.9996926784515381: 44.36183162555663
1.0: 0.8920528292655945: 14.916161582191105
1.0: 0.6283422708511353: 22.725451979163342
1.0: 0.9326797127723694: 20.58073097249414
1.0: 0.9515747427940369: 16.667614695016628
1.0: 0.9993680119514465: 36.04761222210399
1.0: 0.9937561750411987: 21.75301176768333
1.0: 0.9262617230415344: 18.448999997893385
1.0: 0.9999966621398926: 101.17602865677635
1.0: 0.9983612895011902: 27.22530518396245
1.0: 0.9999988079071045: 60.12124485748482
1.0: 0.8745131492614746: 7.485556774104677
1.0: 0.9960297346115112: 19.772126467805506
1.0: 0.8907625079154968: 9.569342413904746
1.0: 0.9557778835296631: 17.142602920281092
1.0: 0.9841052889823914: 18.38974121733272
1.0: 0.17144139111042023: 8.692276096585548
1.0: 0.07478801161050797: 15.674389222026145
1.0: 0.9947550296783447: 21.11097259321297
1.0: 0.8207026720046997: 17.430170153930806
1.0: 0.3218875229358673: 21.465668633060734
1.0: 0.9987938404083252: 7.4685847961772724
1.0: 0.15675652027130127: 18.71032854959275
1.0: 0.9930450320243835: 25.770460928996826
1.0: 0.08924522995948792: 6.8077989485507455
1.0: 0.7368125319480896: 12.699659505533793
1.0: 0.997811496257782: 58.435493390342685
1.0: 0.9835447669029236: 14.327540392469425
1.0: 0.5533966422080994: 22.15630263803855
1.0: 0.7651354670524597: 9.304501400609222
1.0: 0.9980390667915344: 29.07305382776561
1.0: 0.47525715827941895: 21.271365091876856
1.0: 0.7856265902519226: 23.97055442488525
1.0: 0.43160486221313477: 19.49432596596779
1.0: 0.34315118193626404: 8.137412596705884
1.0: 0.6863252520561218: 15.130470838218029
1.0: 0.9983776807785034: 19.853550166296785
1.0: 0.9999792575836182: 67.30845747167703
1.0: 0.17832137644290924: 7.2360817189670446
1.0: 0.3993918299674988: 17.606394547964626
1.0: 0.9982788562774658: 46.06215231259572
1.0: 0.9999920129776001: 83.77967801197869
1.0: 0.9987332224845886: 30.71744316821191
1.0: 0.869026243686676: 17.069786214017874
1.0: 0.2871215045452118: 5.50088859602655
1.0: 0.9999397993087769: 34.39627839980433
1.0: 0.9994969367980957: 44.31609109110939
1.0: 0.7699877023696899: 10.167611121610703
1.0: 0.9998646974563599: 32.184928854587284
1.0: 0.9998204112052917: 34.60946428532317
1.0: 0.9884510040283203: 14.328980401391457
1.0: 0.002451370470225811: 10.933201276240007
1.0: 0.9155901670455933: 12.302387926689004
1.0: 0.40232810378074646: 8.565769896030961
1.0: 0.11511309444904327: 13.313906754597127
1.0: 0.4881397783756256: 5.7064969615287
1.0: 1.0: 88.5337433681452
1.0: 0.975654125213623: 18.364383008298066
1.0: 0.8426199555397034: 5.3896148682976746
1.0: 0.9990911483764648: 48.930167950068494
1.0: 0.06646712869405746: 14.295152254037845
1.0: 0.9988093376159668: 24.669742674750466
1.0: 0.1825365126132965: 18.564244325331828
1.0: 0.9980176687240601: 25.46203250884434
1.0: 0.08507510274648666: 11.76555362677825
1.0: 0.475422739982605: 17.807758659597663
1.0: 0.42297932505607605: 6.379600992024971
1.0: 0.33272287249565125: 14.311673344481473
1.0: 0.7844092845916748: 15.958609888249676
1.0: 0.9995604157447815: 37.95591735026842
1.0: 0.9998979568481445: 35.78893149598408
1.0: 0.9964307546615601: 21.79451908387437
1.0: 0.8499699831008911: 15.276318731112234
1.0: 0.6844700574874878: 11.145868553032614
0.0: 0.12631148099899292: 10.442795975178266
0.0: 0.09891487658023834: 41.81051225258805
0.0: 0.06447485089302063: 9.599523583592775
0.0: 0.17368505895137787: 17.694651246828197
0.0: 0.06930972635746002: 22.92804457830027
0.0: 0.0592239685356617: 31.15604968470131
0.0: 0.032868675887584686: 16.843796628397826
0.0: 0.20048671960830688: 42.01575410205557
0.0: 0.0528469979763031: 24.163013636133694
0.0: 0.08150194585323334: 9.314523119816595
0.0: 0.3836253881454468: 47.57355505173712
0.0: 0.31054913997650146: 25.078169897962965
0.0: 0.1270674616098404: 6.729597558495112
0.0: 0.20823299884796143: 14.367450938299182
0.0: 0.04363032430410385: 10.211536522739976
0.0: 0.07287518680095673: 55.518307477703104
0.0: 0.06550802290439606: 25.34700782170745
0.0: 0.0037635881453752518: 18.83661204785856
0.0: 0.12417515367269516: 34.248347592008926
0.0: 0.03750147670507431: 16.805927436962875
0.0: 0.2249971479177475: 14.020864500783937
0.0: 0.01767748035490513: 35.71385209264524
0.0: 0.005039101000875235: 37.71131903384131
0.0: 0.3903568983078003: 53.40108299601925
0.0: 0.017527621239423752: 18.31298972728441
0.0: 0.21614085137844086: 26.632962098808584
0.0: 0.8021884560585022: 13.460389013140151
0.0: 0.010661072097718716: 54.27276736432545
0.0: 0.4083609879016876: 35.374794823649786
0.0: 0.06985477358102798: 8.751595093600189
0.0: 0.09757529944181442: 35.552714973055714
0.0: 0.38675281405448914: 19.10990487679232
0.0: 0.9726079106330872: 14.285316715671485
0.0: 0.7400920987129211: 12.028519155420248
0.0: 0.18963399529457092: 47.72772276557421
0.0: 0.10679127275943756: 41.79047882298092
0.0: 0.0739840716123581: 22.30695336764328
0.0: 0.36465218663215637: 16.69432343121664
0.0: 0.302901029586792: 14.883719956509974
0.0: 0.07225196808576584: 30.576970831929714
0.0: 0.15548232197761536: 27.414316106244346
0.0: 0.3829766809940338: 12.979246540044038
0.0: 0.029039347544312477: 20.55860830763881
0.0: 0.1882830411195755: 23.249526381870346
0.0: 0.37459832429885864: 33.85844035288625
0.0: 0.1262412965297699: 35.63363414098769
0.0: 0.08033306896686554: 24.96764767986497
0.0: 0.0014923718990758061: 29.36891406621948
0.0: 0.07904141396284103: 10.080264182342354
0.0: 0.10715145617723465: 28.21196210942309
0.0: 0.040312476456165314: 20.17827769176065
0.0: 0.1679767370223999: 8.929435252349187
0.0: 0.3095235526561737: 47.90587779825286
0.0: 0.043905019760131836: 31.51629249501509
0.0: 0.021779591217637062: 27.801675894408692
0.0: 0.2166965752840042: 20.284524618575944
0.0: 0.10522396117448807: 17.369320814825947
0.0: 0.31908565759658813: 17.66973867604901
0.0: 0.05784627050161362: 31.03110714597839
0.0: 0.07826417684555054: 13.749798046860578
0.0: 0.2588036060333252: 10.259036865126916
0.0: 0.13912931084632874: 45.251070814216355
0.0: 0.02357662096619606: 17.59197733881055
0.0: 0.24789807200431824: 27.12109946979753
0.0: 0.3935251832008362: 10.715941502518813
0.0: 0.1556529402732849: 11.866454011950982
0.0: 0.04042556881904602: 55.5585207108673
0.0: 0.05733795464038849: 64.50374438933747
0.0: 0.05814450979232788: 31.522057079018396
0.0: 0.059029050171375275: 23.047356888490853
0.0: 0.03962639719247818: 8.084985758393826
0.0: 0.004904577042907476: 39.30406442928889
0.0: 0.3453398644924164: 41.41958604920718
0.0: 0.2125159054994583: 48.671653774637214
0.0: 0.09027259051799774: 9.180034125525633
0.0: 0.47174444794654846: 28.675221164514486
0.0: 0.05831831321120262: 16.412391261861977
0.0: 0.007162846624851227: 24.73804103919015
0.0: 0.03359917923808098: 44.388692203463506
0.0: 0.04771195724606514: 15.82695933732334
0.0: 0.7645525336265564: 49.715840477062216
0.0: 0.15047302842140198: 22.13280704415345
0.0: 0.0646495521068573: 37.981027348737065
0.0: 0.15337564051151276: 13.728900142240427
0.0: 0.07362347096204758: 24.239479132868986
0.0: 0.29869797825813293: 30.625917293613874
0.0: 0.013066294603049755: 19.53892433030471
0.0: 0.19786013662815094: 13.729308505981074
0.0: 0.34187808632850647: 25.859675607441982
0.0: 0.0034455587156116962: 18.02795302330427
0.0: 0.2768656313419342: 24.68336899516581
0.0: 0.18781647086143494: 12.04451367970323
0.0: 0.11773286759853363: 82.21317824197303
0.0: 0.15655088424682617: 48.636428574443286
0.0: 0.07403432577848434: 52.19899560052218
0.0: 0.3506426215171814: 12.897652732908211
0.0: 0.031599003821611404: 28.080108486494275
0.0: 0.08800561726093292: 32.31057724778943
0.0: 0.05891447141766548: 13.545001849526324
0.0: 0.5241709351539612: 54.62482413542747
1.0: 0.6667736172676086: 10.442795975178266
1.0: 0.9992941617965698: 41.81051225258805
1.0: 0.5915168523788452: 9.599523583592775
1.0: 0.11512576788663864: 17.694651246828197
1.0: 0.5939521193504333: 22.92804457830027
1.0: 0.9978761672973633: 31.15604968470131
1.0: 0.7596260905265808: 16.843796628397826
1.0: 0.9999765157699585: 42.01575410205557
1.0: 0.4345988631248474: 24.163013636133694
1.0: 0.07486845552921295: 9.314523119816595
1.0: 0.9999886751174927: 47.57355505173712
1.0: 0.9990485310554504: 25.078169897962965
1.0: 0.1902228593826294: 6.729597558495112
1.0: 0.9712404012680054: 14.367450938299182
1.0: 0.24851718544960022: 10.211536522739976
1.0: 0.9999188184738159: 55.518307477703104
1.0: 0.9993539452552795: 25.34700782170745
1.0: 0.9988812804222107: 18.83661204785856
1.0: 0.9976662397384644: 34.248347592008926
1.0: 0.9816458821296692: 16.805927436962875
1.0: 0.3161545395851135: 14.020864500783937
1.0: 0.9995872378349304: 35.71385209264524
1.0: 0.9993847608566284: 37.71131903384131
1.0: 0.9999611377716064: 53.40108299601925
1.0: 0.9814175963401794: 18.31298972728441
1.0: 0.6995238065719604: 26.632962098808584
1.0: 0.5055637359619141: 13.460389013140151
1.0: 0.9998946189880371: 54.27276736432545
1.0: 0.99599289894104: 35.374794823649786
1.0: 0.40329304337501526: 8.751595093600189
1.0: 0.9990221261978149: 35.552714973055714
1.0: 0.9984765648841858: 19.10990487679232
1.0: 0.2720244824886322: 14.285316715671485
1.0: 0.2843071520328522: 12.028519155420248
1.0: 0.9999786615371704: 47.72772276557421
1.0: 0.9996441602706909: 41.79047882298092
1.0: 0.9502161741256714: 22.30695336764328
1.0: 0.9884995818138123: 16.69432343121664
1.0: 0.9993446469306946: 14.883719956509974
1.0: 0.9539231061935425: 30.576970831929714
1.0: 0.9998400211334229: 27.414316106244346
1.0: 0.9822641015052795: 12.979246540044038
1.0: 0.9702631235122681: 20.55860830763881
1.0: 0.9096623659133911: 23.249526381870346
1.0: 0.9998586177825928: 33.85844035288625
1.0: 0.9999849796295166: 35.63363414098769
1.0: 0.970460057258606: 24.96764767986497
1.0: 0.9943516254425049: 29.36891406621948
1.0: 0.43265146017074585: 10.080264182342354
1.0: 0.9981358051300049: 28.21196210942309
1.0: 0.8029389977455139: 20.17827769176065
1.0: 0.057622507214546204: 8.929435252349187
1.0: 0.9999979734420776: 47.90587779825286
1.0: 0.9996663331985474: 31.51629249501509
1.0: 0.9988019466400146: 27.801675894408692
1.0: 0.1813173145055771: 20.284524618575944
1.0: 0.32207751274108887: 17.369320814825947
1.0: 0.9792701005935669: 17.66973867604901
1.0: 0.9993054866790771: 31.03110714597839
1.0: 0.6307631731033325: 13.749798046860578
1.0: 0.37023183703422546: 10.259036865126916
1.0: 0.9999003410339355: 45.251070814216355
1.0: 0.9823161959648132: 17.59197733881055
1.0: 0.9824675917625427: 27.12109946979753
1.0: 0.8562701344490051: 10.715941502518813
1.0: 0.6177663803100586: 11.866454011950982
1.0: 0.9999884366989136: 55.5585207108673
1.0: 0.999961256980896: 64.50374438933747
1.0: 0.9588762521743774: 31.522057079018396
1.0: 0.6351277232170105: 23.047356888490853
1.0: 0.21064575016498566: 8.084985758393826
1.0: 0.9998518228530884: 39.30406442928889
1.0: 0.9999909400939941: 41.41958604920718
1.0: 0.9999468326568604: 48.671653774637214
1.0: 0.6034300327301025: 9.180034125525633
1.0: 0.9987021684646606: 28.675221164514486
1.0: 0.37281084060668945: 16.412391261861977
1.0: 0.9998906850814819: 24.73804103919015
1.0: 0.999671220779419: 44.388692203463506
1.0: 0.16583645343780518: 15.82695933732334
1.0: 0.9998624324798584: 49.715840477062216
1.0: 0.9988299012184143: 22.13280704415345
1.0: 0.9997068047523499: 37.981027348737065
1.0: 0.9945766925811768: 13.728900142240427
1.0: 0.9815577864646912: 24.239479132868986
1.0: 0.998313307762146: 30.625917293613874
1.0: 0.819492518901825: 19.53892433030471
1.0: 0.8385058045387268: 13.729308505981074
1.0: 0.4979998469352722: 25.859675607441982
1.0: 0.5049459338188171: 18.02795302330427
1.0: 0.9988712668418884: 24.68336899516581
1.0: 0.9059808254241943: 12.04451367970323
1.0: 0.9999996423721313: 82.21317824197303
1.0: 0.9987879395484924: 48.636428574443286
1.0: 0.9999823570251465: 52.19899560052218
1.0: 0.941962480545044: 12.897652732908211
1.0: 0.9995521903038025: 28.080108486494275
1.0: 0.9996657371520996: 32.31057724778943
1.0: 0.5556080937385559: 13.545001849526324
1.0: 0.9999626874923706: 54.62482413542747
0.0: 0.006036717444658279: 16.002342491000007
0.0: 0.032433707267045975: 27.667268121147014
0.0: 0.6786624193191528: 30.255590993304853
0.0: 0.1299465298652649: 34.637443640282115
0.0: 0.0813567265868187: 16.12397930622323
0.0: 0.10611782222986221: 33.85322567440868
0.0: 0.6255872249603271: 10.324592793111414
0.0: 0.7770329713821411: 23.107971648603158
0.0: 0.28828099370002747: 19.6659414716602
0.0: 0.15559576451778412: 13.304473330246498
0.0: 0.020976990461349487: 13.074753135320892
0.0: 0.4307354688644409: 49.797822111163406
0.0: 0.07595919072628021: 18.309879313591555
0.0: 0.06775137037038803: 11.229006061540463
0.0: 0.19875167310237885: 28.62487892079503
0.0: 0.39169999957084656: 26.754014626704148
0.0: 0.22949078679084778: 6.288927820195206
0.0: 0.04372664913535118: 9.875690965791348
0.0: 0.0920395627617836: 26.547037163471302
0.0: 0.03971973806619644: 14.684874102604716
0.0: 0.058919310569763184: 21.028741210038255
0.0: 0.5334467887878418: 46.109085317591344
0.0: 0.09864829480648041: 11.298521457878925
0.0: 0.11794459074735641: 7.802855600103397
0.0: 0.0024309209547936916: 14.236631325050498
0.0: 0.026829635724425316: 11.49506592942996
0.0: 0.19972199201583862: 8.687534205575915
0.0: 0.005510938819497824: 31.28217558233601
0.0: 0.001579740783199668: 16.51465108334177
0.0: 0.07736585289239883: 15.9159827483397
0.0: 0.13973556458950043: 16.22197279991966
0.0: 0.02983015775680542: 33.4795157466407
0.0: 0.022796161472797394: 40.3282243307765
0.0: 0.10938049107789993: 19.42664120812025
0.0: 0.31993186473846436: 21.724426901893818
0.0: 0.23291192948818207: 5.844234839033276
0.0: 0.21087299287319183: 24.25638019566368
0.0: 0.13810358941555023: 25.179639395446898
0.0: 0.13033436238765717: 31.87620876843498
0.0: 0.1683180332183838: 22.190494287149548
0.0: 0.036666493862867355: 45.327734353791286
0.0: 0.1017676517367363: 32.806709621088984
0.0: 0.34569719433784485: 11.711803782730822
0.0: 0.263528972864151: 14.367737695728106
0.0: 0.39541906118392944: 19.69803719081189
0.0: 0.2840469479560852: 20.112018339541915
0.0: 0.9841283559799194: 13.72840312921428
0.0: 0.08030365407466888: 14.490654011682807
0.0: 0.18023307621479034: 50.62672414619199
0.0: 0.536550760269165: 6.1181904193828975
0.0: 0.11158625036478043: 19.13376373201937
0.0: 0.4594862163066864: 56.41123213752051
0.0: 0.2662457823753357: 18.96217984520551
0.0: 0.3374015986919403: 23.747674526116057
0.0: 0.09064259380102158: 30.410837028639698
0.0: 0.5034417510032654: 3.6917636934131015
0.0: 0.521664559841156: 29.505061660359765
0.0: 0.2059427797794342: 21.837719425078014
0.0: 0.12451765686273575: 34.84200616994368
0.0: 0.03855077922344208: 76.27223762378307
0.0: 0.0041923862881958485: 27.94466370328968
0.0: 0.41846340894699097: 17.376599503578323
0.0: 0.18388567864894867: 14.544136324575215
0.0: 0.16323663294315338: 14.249733146187653
0.0: 0.05133488401770592: 26.0032012899068
0.0: 0.028522664681077003: 15.344422908967
0.0: 0.07547721266746521: 3.884920299585255
0.0: 0.03284049406647682: 13.971938295506249
0.0: 0.21555164456367493: 21.579965472388302
0.0: 0.07446705549955368: 29.034042876963248
0.0: 0.09790166467428207: 4.976436711698064
0.0: 0.3265838623046875: 34.503428739689326
0.0: 0.31170153617858887: 18.77462374571592
0.0: 0.24576625227928162: 22.37578074884119
0.0: 0.128909632563591: 17.04421182873108
0.0: 0.055604659020900726: 34.34274815071917
0.0: 0.3114922046661377: 26.392675793072073
0.0: 0.22515928745269775: 29.714591008754805
0.0: 0.10898331552743912: 18.371471325726365
0.0: 0.21304303407669067: 21.112369194856434
0.0: 0.05691738426685333: 19.474017927042283
0.0: 0.04329893738031387: 18.3921521177818
0.0: 0.3054172396659851: 5.378829533315297
0.0: 0.13471683859825134: 4.309319110052144
0.0: 0.30544784665107727: 25.501197358576764
0.0: 0.25506871938705444: 22.3140895068992
0.0: 0.15988528728485107: 13.310279975642374
0.0: 0.16403871774673462: 55.317266805274315
0.0: 0.11666727066040039: 17.163573560477808
0.0: 0.16467896103858948: 15.919181763250025
0.0: 0.1539163887500763: 7.052380116443085
0.0: 0.08679302781820297: 15.696952977545793
0.0: 0.23406155407428741: 26.105092699235712
0.0: 0.06117478758096695: 32.19528779080137
0.0: 0.19711264967918396: 20.20836336574123
0.0: 0.14924858510494232: 33.51134871417926
0.0: 0.10942807048559189: 16.004959185923788
0.0: 0.013232511468231678: 5.191270538596468
0.0: 0.119186632335186: 16.09427366000255
0.0: 0.02030819095671177: 21.831206826205822
1.0: 0.8201858401298523: 16.002342491000007
1.0: 0.9986887574195862: 27.667268121147014
1.0: 0.999127209186554: 30.255590993304853
1.0: 0.9999542236328125: 34.637443640282115
1.0: 0.23220957815647125: 16.12397930622323
1.0: 0.9994631409645081: 33.85322567440868
1.0: 0.03355700522661209: 10.324592793111414
1.0: 0.889366865158081: 23.107971648603158
1.0: 0.7593811750411987: 19.6659414716602
1.0: 0.9951299428939819: 13.304473330246498
1.0: 0.9876811504364014: 13.074753135320892
1.0: 0.9999959468841553: 49.797822111163406
1.0: 0.24585627019405365: 18.309879313591555
1.0: 0.072161003947258: 11.229006061540463
1.0: 0.9822676777839661: 28.62487892079503
1.0: 0.9941008687019348: 26.754014626704148
1.0: 0.5526419281959534: 6.288927820195206
1.0: 0.014112737029790878: 9.875690965791348
